,Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Month,Year,VWAP,Day_Perc_Change,Trend
206,PNB,EQ,12-03-2018,95.6,96.2,96.3,91.25,94.8,94.6,93.58,45021305,4212994197,112787,3103755,6.89,3,2018,149.4217832,-0.010460251,Slight or no chnage
207,PNB,EQ,13-03-2018,94.6,94.2,102.65,93.3,97.25,97.95,98.92,86099105,8517294455,247145,5615322,6.52,3,2018,148.4396711,0.035412262,Slight or no chnage
208,PNB,EQ,14-03-2018,97.95,94,100.35,93.3,99.9,99.3,96.39,83449240,8043809988,228015,6521235,7.81,3,2018,147.5474148,0.013782542,Slight or no chnage
209,PNB,EQ,15-03-2018,99.3,99.3,101,97.8,97.95,98.55,99.27,42911688,4259848703,123064,3551889,8.28,3,2018,147.0941546,-0.00755287,Slight or no chnage
210,PNB,EQ,16-03-2018,98.55,98.4,102.25,97.6,98.7,98.85,100.1,55339873,5539541309,170623,4664498,8.43,3,2018,146.5253917,0.00304414,Slight or no chnage
211,PNB,EQ,19-03-2018,98.85,98.55,100.45,96.1,96.15,96.55,97.78,33530881,3278735408,95053,3528263,10.52,3,2018,146.170939,-0.023267577,Slight or no chnage
212,PNB,EQ,20-03-2018,96.55,96,97.5,95.25,96.95,96.85,96.47,27906714,2692059211,78366,3186708,11.42,3,2018,145.8815106,0.003107198,Slight or no chnage
213,PNB,EQ,21-03-2018,96.85,97.55,99.15,97.15,97.45,97.6,98.16,23276651,2284734165,60523,3200984,13.75,3,2018,145.6463407,0.007743934,Slight or no chnage
214,PNB,EQ,22-03-2018,97.6,97.65,98.15,95.7,95.8,96.55,96.86,16401398,1588634863,41827,1822531,11.11,3,2018,145.4784129,-0.010758197,Slight or no chnage
215,PNB,EQ,23-03-2018,96.55,94.45,95.1,92.75,92.95,93.15,93.6,23075193,2159804696,66540,3274377,14.19,3,2018,145.2278074,-0.035214915,Slight or no chnage
216,PNB,EQ,26-03-2018,93.15,93.4,96.45,93.05,95.85,95.8,94.73,26795299,2538436731,72964,5361408,20.01,3,2018,144.9544511,0.028448739,Slight or no chnage
217,PNB,EQ,27-03-2018,95.8,97.2,100,96.3,99.15,99.45,98.34,29403384,2891661215,88797,4166540,14.17,3,2018,144.6799635,0.038100209,Slight or no chnage
218,PNB,EQ,28-03-2018,99.45,97.95,99.15,94.55,94.95,95.3,96.94,30109801,2918966715,75961,6654476,22.1,3,2018,144.3768147,-0.041729512,Slight or no chnage
219,PNB,EQ,02-04-2018,95.3,96.3,96.85,95.4,96.4,96.3,96.13,13543335,1301912749,40903,1371072,10.12,4,2018,144.244423,0.010493179,Slight or no chnage
220,PNB,EQ,03-04-2018,96.3,97.55,98.9,94.65,95.5,95.45,96.33,25344799,2441461327,78143,5110809,20.17,4,2018,143.9942582,-0.008826584,Slight or no chnage
221,PNB,EQ,04-04-2018,95.45,96,97,94.2,94.4,94.4,95.59,21491684,2054421565,53607,2990799,13.92,4,2018,143.7795814,-0.011000524,Slight or no chnage
222,PNB,EQ,05-04-2018,94.4,95.9,98.1,95.15,97.35,97,96.28,25894057,2493207370,69489,7622228,29.44,4,2018,143.5368754,0.027542373,Slight or no chnage
223,PNB,EQ,06-04-2018,97,97.15,102.85,95.85,102.1,102.15,100.04,47882204,4790187362,145050,6623983,13.83,4,2018,143.1435842,0.053092784,Slight or no chnage
224,PNB,EQ,09-04-2018,102.15,103.9,105.55,101.3,105.1,105.25,103.96,50232626,5222017264,154857,5490774,10.93,4,2018,142.7695419,0.030347528,Slight or no chnage
225,PNB,EQ,10-04-2018,105.25,106.75,106.75,104.25,104.95,105.2,105.44,29470636,3107382509,88699,3835666,13.02,4,2018,142.5532268,-0.000475059,Slight or no chnage
226,PNB,EQ,11-04-2018,105.2,103.5,104.15,101.3,102.05,102.2,102.42,24512955,2510617006,73932,3371866,13.76,4,2018,142.3608908,-0.02851711,Slight or no chnage
227,PNB,EQ,12-04-2018,102.2,102.25,102.9,100.2,101.1,101.25,101.65,20289152,2062334780,54294,1650191,8.13,4,2018,142.1993444,-0.009295499,Slight or no chnage
228,PNB,EQ,13-04-2018,101.25,101.5,103,100.8,101,101.3,101.91,15646434,1594452450,48635,1648080,10.53,4,2018,142.0757798,0.000493827,Slight or no chnage
229,PNB,EQ,16-04-2018,101.3,100.75,101.75,98.45,99.1,99.15,99.7,18763829,1870677910,57653,2408219,12.83,4,2018,141.9208155,-0.021224087,Slight or no chnage
230,PNB,EQ,17-04-2018,99.15,99.8,100.35,97.6,98.05,97.95,98.91,17990215,1779483480,53721,2704330,15.03,4,2018,141.7691482,-0.012102874,Slight or no chnage
231,PNB,EQ,18-04-2018,97.95,98.05,99,97,97.15,97.15,97.84,19430044,1901023115,57542,2188104,11.26,4,2018,141.6035439,-0.008167432,Slight or no chnage
232,PNB,EQ,19-04-2018,97.15,97.85,97.85,95.8,96.1,96.1,96.65,15064019,1455924819,40293,3497301,23.22,4,2018,141.4729826,-0.010808029,Slight or no chnage
233,PNB,EQ,20-04-2018,96.1,95.2,95.5,92.8,93.9,93.6,93.65,21889815,2050012600,75741,5100816,23.3,4,2018,141.2742111,-0.026014568,Slight or no chnage
234,PNB,EQ,23-04-2018,93.6,93.9,95.4,93.25,94.05,94.1,94.24,15414423,1452707302,49180,2092646,13.58,4,2018,141.1366849,0.00534188,Slight or no chnage
235,PNB,EQ,24-04-2018,94.1,94.4,94.65,92.9,93.1,93.15,93.6,11744430,1099227977,35948,2167202,18.45,4,2018,141.0303336,-0.010095643,Slight or no chnage
236,PNB,EQ,25-04-2018,93.15,93.1,93.8,92,92.2,92.3,92.85,12918338,1199501312,40828,2169641,16.8,4,2018,140.9118281,-0.009125067,Slight or no chnage
237,PNB,EQ,26-04-2018,92.3,92.35,92.6,90.5,90.7,91,91.59,18724350,1714903655,54254,4694796,25.07,4,2018,140.7365149,-0.014084507,Slight or no chnage
238,PNB,EQ,27-04-2018,91,91.25,94.6,91.1,93.1,93.4,93.36,25205308,2353282883,69784,4116519,16.33,4,2018,140.5137514,0.026373626,Slight or no chnage
239,PNB,EQ,30-04-2018,93.4,94.4,95.7,93.35,95.5,95.4,94.83,13703163,1299505688,80229,2787647,20.34,4,2018,140.3986247,0.021413276,Slight or no chnage
240,PNB,EQ,02-05-2018,95.4,95.9,96,92.55,92.85,92.8,93.71,10845584,1016368245,43589,2810667,25.92,5,2018,140.3026808,-0.027253669,Slight or no chnage
241,PNB,EQ,03-05-2018,92.8,93,93.6,91.8,91.9,92.05,92.32,11643684,1075003096,37548,1824705,15.67,5,2018,140.1984868,-0.008081897,Slight or no chnage
242,PNB,EQ,04-05-2018,92.05,92.75,93.15,91.1,91.6,91.55,91.97,11462253,1054176205,35752,1771204,15.45,5,2018,140.0952943,-0.005431831,Slight or no chnage
243,PNB,EQ,07-05-2018,91.55,92.5,94.65,92.1,93.8,93.8,93.71,13839790,1296923101,45001,2448721,17.69,5,2018,139.9770271,0.024576734,Slight or no chnage
244,PNB,EQ,08-05-2018,93.8,94.2,95.65,92.35,92.75,92.65,93.66,18546850,1737069743,52791,2049577,11.05,5,2018,139.8155566,-0.012260128,Slight or no chnage
245,PNB,EQ,09-05-2018,92.65,93.2,93.5,92.7,93,93,93.06,6730710,626390012.4,23820,776191,11.53,5,2018,139.7576634,0.003777658,Slight or no chnage
246,PNB,EQ,10-05-2018,93,93.1,93.65,91.05,91.25,91.4,92.13,11303169,1041359272,34228,2304406,20.39,5,2018,139.6574466,-0.017204301,Slight or no chnage
247,PNB,EQ,11-05-2018,91.4,91.85,91.9,87.2,88.8,88.8,89,19914360,1772426226,62413,3832150,19.24,5,2018,139.4724288,-0.028446389,Slight or no chnage
248,PNB,EQ,14-05-2018,88.8,89,90.85,88,89.35,89.3,89.47,15634508,1398743211,52658,1947679,12.46,5,2018,139.3295384,0.005630631,Slight or no chnage
249,PNB,EQ,15-05-2018,89.3,89,91.5,83.55,83.85,85.95,88.34,29556673,2611006099,85195,5147925,17.42,5,2018,139.0436791,-0.037513998,Slight or no chnage
250,PNB,EQ,16-05-2018,85.95,79.15,80,74.15,75.7,75.6,76.29,98523673,7516485019,263304,15850082,16.09,5,2018,137.9310084,-0.120418848,Slight or no chnage
251,PNB,EQ,17-05-2018,75.6,76,77,74.4,76.55,76.45,75.68,37034469,2802760650,98073,3706849,10.01,5,2018,137.5283553,0.011243386,Slight or no chnage
252,PNB,EQ,18-05-2018,76.45,76.4,77,74.5,74.8,74.75,75.85,25068232,1901462487,64160,4018604,16.03,5,2018,137.2512807,-0.022236756,Slight or no chnage
253,PNB,EQ,21-05-2018,74.75,76,78.7,75.3,77.9,78.15,76.98,29693002,2285681917,75887,3944452,13.28,5,2018,136.9439192,0.04548495,Slight or no chnage
254,PNB,EQ,22-05-2018,78.15,78.05,83.55,76.6,81.05,81.55,80.76,47285396,3818887455,118637,4347989,9.2,5,2018,136.4889251,0.043506078,Slight or no chnage
255,PNB,EQ,23-05-2018,81.55,81.4,83.5,79.7,80.75,80.55,81.91,29450321,2412215885,76144,2697822,9.16,5,2018,136.2042138,-0.012262416,Slight or no chnage
256,PNB,EQ,24-05-2018,80.55,80.7,82.5,80.05,82.35,82.1,81.42,19933989,1622967273,48522,2064728,10.36,5,2018,136.0184623,0.019242706,Slight or no chnage
257,PNB,EQ,25-05-2018,82.1,81.95,84.55,81.3,83.6,83.35,83.11,19102160,1587532024,52027,2807418,14.7,5,2018,135.8457539,0.015225335,Slight or no chnage
258,PNB,EQ,28-05-2018,83.35,83.7,89.6,83.6,88.4,88.7,87.43,34946952,3055492625,96971,4422380,12.65,5,2018,135.564606,0.064187163,Slight or no chnage
259,PNB,EQ,29-05-2018,88.7,88.5,89.2,85.25,85.45,85.65,87.19,27758350,2420205425,90847,6309512,22.73,5,2018,135.3292898,-0.034385569,Slight or no chnage
260,PNB,EQ,30-05-2018,85.65,84.6,87,84.3,86.05,86.1,85.84,18814541,1615104966,52657,2500535,13.29,5,2018,135.172484,0.00525394,Slight or no chnage
261,PNB,EQ,31-05-2018,86.1,86.65,87,83.25,83.9,83.65,84.78,17359606,1471828999,51006,3270262,18.84,5,2018,135.0215082,-0.028455285,Slight or no chnage
262,PNB,EQ,01-06-2018,83.65,84,84.85,82.05,83.2,82.95,83.31,20636225,1719197831,58753,2091487,10.14,6,2018,134.840753,-0.008368201,Slight or no chnage
263,PNB,EQ,04-06-2018,82.95,83.6,85,82.2,83.6,83.2,83.66,15456025,1293038064,43413,1620882,10.49,6,2018,134.7068399,0.003013864,Slight or no chnage
264,PNB,EQ,05-06-2018,83.2,83.2,83.8,81.05,82.65,82.65,82.4,14615089,1204351434,43049,1320337,9.03,6,2018,134.5795047,-0.006610577,Slight or no chnage
265,PNB,EQ,06-06-2018,82.65,82.75,85.5,82.3,84.5,84.7,84.23,18167507,1530232915,52345,2337017,12.86,6,2018,134.428299,0.024803388,Slight or no chnage
266,PNB,EQ,07-06-2018,84.7,85.1,86.85,84.35,86.05,86.1,85.71,17624425,1510677289,49146,2148594,12.19,6,2018,134.2865919,0.016528926,Slight or no chnage
267,PNB,EQ,08-06-2018,86.1,86,91.2,85.4,90.3,90.45,89.14,39225458,3496500617,107440,5012234,12.78,6,2018,134.0023715,0.050522648,Slight or no chnage
268,PNB,EQ,11-06-2018,90.45,92,94.7,91.1,91.4,91.6,92.94,37150478,3452764975,110986,4395088,11.83,6,2018,133.7435823,0.012714207,Slight or no chnage
269,PNB,EQ,12-06-2018,91.6,91.4,92.7,90.65,91.85,91.75,91.73,21847334,2004157631,56820,1927454,8.82,6,2018,133.5934006,0.001637555,Slight or no chnage
270,PNB,EQ,13-06-2018,91.75,92.15,93.2,90.9,91.25,91.3,92.12,19488548,1795212684,54465,2026382,10.4,6,2018,133.4589061,-0.004904632,Slight or no chnage
271,PNB,EQ,14-06-2018,91.3,91,92.3,89.3,92.25,91.7,90.65,19136052,1734705051,56484,1819620,9.51,6,2018,133.3289191,0.004381161,Slight or no chnage
272,PNB,EQ,15-06-2018,91.7,92.1,93.15,89.6,89.75,89.85,91.17,21610044,1970181189,63617,2523419,11.68,6,2018,133.176616,-0.020174482,Slight or no chnage
273,PNB,EQ,18-06-2018,89.85,89.5,90.65,88.2,88.3,88.5,88.95,12204751,1085653669,36059,1344134,11.01,6,2018,133.0884045,-0.015025042,Slight or no chnage
274,PNB,EQ,19-06-2018,88.5,88.3,89.65,86.45,86.75,86.8,87.88,16686961,1466409926,44050,1741280,10.43,6,2018,132.9637825,-0.01920904,Slight or no chnage
275,PNB,EQ,20-06-2018,86.8,86.8,87.6,85.7,85.75,86.2,86.59,15014284,1300069543,38996,1320528,8.8,6,2018,132.8507746,-0.006912442,Slight or no chnage
276,PNB,EQ,21-06-2018,86.2,86.25,86.55,83.2,83.35,83.4,84.26,17947960,1512304585,47383,3002331,16.73,6,2018,132.7083352,-0.032482599,Slight or no chnage
277,PNB,EQ,22-06-2018,83.4,83.4,83.7,81.6,81.85,81.9,82.19,26172821,2151135309,55917,8342204,31.87,6,2018,132.4958118,-0.017985612,Slight or no chnage
278,PNB,EQ,25-06-2018,81.9,81.9,82.4,79.5,79.65,79.8,80.94,18367654,1486644175,44687,3194122,17.39,6,2018,132.3415785,-0.025641026,Slight or no chnage
279,PNB,EQ,26-06-2018,79.8,79.5,81.15,78.85,79.6,79.85,79.96,24559936,1963776964,56365,4574708,18.63,6,2018,132.1369487,0.000626566,Slight or no chnage
280,PNB,EQ,27-06-2018,79.85,79.85,80.25,75.25,76.55,76.75,77.21,23005577,1776353859,62311,3857346,16.77,6,2018,131.9354326,-0.038822793,Slight or no chnage
281,PNB,EQ,28-06-2018,76.75,76.75,78.5,71.65,72.9,72.8,75.12,48215340,3622174076,90382,18732216,38.85,6,2018,131.4879223,-0.051465798,Slight or no chnage
282,PNB,EQ,29-06-2018,72.8,73.55,76.35,73.55,76.15,76.15,75.56,30436895,2299743780,74429,5782037,19,6,2018,131.2248207,0.046016484,Slight or no chnage
283,PNB,EQ,02-07-2018,76.15,76.8,79.75,74.4,77.95,78.15,76.85,27653723,2125148608,81283,2462208,8.9,7,2018,130.9965394,0.026263953,Slight or no chnage
284,PNB,EQ,03-07-2018,78.15,78,78.15,75.85,76.8,77.15,77,20767258,1599086426,60040,2285137,11,7,2018,130.8231731,-0.012795905,Slight or no chnage
285,PNB,EQ,04-07-2018,77.15,76.9,77.15,75.6,76,76.1,76.32,15453638,1179363781,36923,1748546,11.31,7,2018,130.6923783,-0.013609851,Slight or no chnage
286,PNB,EQ,05-07-2018,76.1,76.05,78,75.15,75.25,75.55,76.46,20437925,1562760920,49861,1910423,9.35,7,2018,130.5186222,-0.007227332,Slight or no chnage
287,PNB,EQ,06-07-2018,75.55,75.95,78,75.45,76.95,76.95,76.88,20777411,1597459481,47417,2286132,11,7,2018,130.3475691,0.018530774,Slight or no chnage
288,PNB,EQ,09-07-2018,76.95,78,78.6,77.45,77.75,77.8,78.01,16419039,1280843435,37748,2763219,16.83,7,2018,130.2153072,0.011046134,Slight or no chnage
289,PNB,EQ,10-07-2018,77.8,78.25,78.9,77.45,77.8,77.85,78.12,13975359,1091757206,31149,2002870,14.33,7,2018,130.1033605,0.000642674,Slight or no chnage
290,PNB,EQ,11-07-2018,77.85,78,78.2,75.35,75.55,75.55,76.56,15332841,1173911561,38910,3064369,19.99,7,2018,129.9757073,-0.029543995,Slight or no chnage
291,PNB,EQ,12-07-2018,75.55,76.1,77.7,75.75,75.85,76.1,76.68,15854520,1215790053,41091,1795387,11.32,7,2018,129.8456652,0.007279947,Slight or no chnage
292,PNB,EQ,13-07-2018,76.1,76.3,76.35,73.15,74.1,73.85,74.12,17764493,1316634260,45078,3125452,17.59,7,2018,129.694632,-0.02956636,Slight or no chnage
293,PNB,EQ,16-07-2018,73.85,75.2,75.4,73.5,73.65,73.85,74.23,19426203,1442063797,51911,2891302,14.88,7,2018,129.530401,0,Slight or no chnage
294,PNB,EQ,17-07-2018,73.85,74.3,79.8,74.1,78.7,78.7,76.94,38586630,2968962009,89222,5913687,15.33,7,2018,129.2352007,0.065673663,Slight or no chnage
295,PNB,EQ,18-07-2018,78.7,80,81.95,74.5,75.3,75.2,77.36,50685774,3921188376,130231,8737508,17.24,7,2018,128.8261108,-0.044472681,Slight or no chnage
296,PNB,EQ,19-07-2018,75.2,75.55,76.9,74.2,75.3,75.3,75.74,22782507,1725614791,60179,1826412,8.02,7,2018,128.6445811,0.001329787,Slight or no chnage
297,PNB,EQ,20-07-2018,75.3,75.5,76.2,74.7,75.5,75.55,75.46,14332633,1081520763,38726,1171898,8.18,7,2018,128.5315414,0.003320053,Slight or no chnage
298,PNB,EQ,23-07-2018,75.55,75.55,79.8,74.95,78.65,78.95,77.37,28920645,2237561954,68799,5208807,18.01,7,2018,128.3194509,0.045003309,Slight or no chnage
299,PNB,EQ,24-07-2018,78.95,79.4,80.3,78.3,79.25,79.3,79.41,25963685,2061759369,64359,4810544,18.53,7,2018,128.1319241,0.004433186,Slight or no chnage
300,PNB,EQ,25-07-2018,79.3,79.6,80.45,78.4,79.1,79.25,79.3,17521847,1389459834,40390,1952155,11.14,7,2018,128.0060498,-0.000630517,Slight or no chnage
301,PNB,EQ,26-07-2018,79.25,80.1,81.75,79.7,80.95,80.85,80.78,46087316,3722955290,97974,12857805,27.9,7,2018,127.6888039,0.020189274,Slight or no chnage
302,PNB,EQ,27-07-2018,80.85,81.1,84.45,80.85,82,82,82.85,59634047,4940945806,125894,17271924,28.96,7,2018,127.2945127,0.014223871,Slight or no chnage
303,PNB,EQ,30-07-2018,82,83.25,86.95,83.25,85.6,85.9,85.63,81035764,6939472606,181257,31015576,38.27,7,2018,126.8147029,0.047560976,Slight or no chnage
304,PNB,EQ,31-07-2018,85.9,86,87.2,84.3,85,85.1,85.53,37202427,3181757266,84985,6667356,17.92,7,2018,126.5938998,-0.009313155,Slight or no chnage
305,PNB,EQ,01-08-2018,85.1,85.1,88.7,84.5,86.1,87.4,86.14,42891508,3694791937,86506,11777256,27.46,8,2018,126.3561653,0.027027027,Slight or no chnage
306,PNB,EQ,02-08-2018,87.4,86.1,86.7,84.45,85,85.15,85.5,38618382,3301816086,79428,9464852,24.51,8,2018,126.1323482,-0.025743707,Slight or no chnage
307,PNB,EQ,03-08-2018,85.15,85.7,89.3,85.5,88.2,88.15,87.63,60881327,5335050354,147324,19020291,31.24,8,2018,125.8098703,0.035231944,Slight or no chnage
308,PNB,EQ,06-08-2018,88.15,89.5,90.7,88.2,89.95,90.05,89.77,49669291,4458717512,112345,13279782,26.74,8,2018,125.5638787,0.021554169,Slight or no chnage
